domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,screenshot_path_banner,screenshot_path_manage,notes
jib.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:29:12.094Z,https://www.jib.co.th/web/,ok,,0,,unknown,th,1,1,1,0,1,1,0,,0,0,0,0,1,0,2,1,,0,0,,,,1,,evidence/jib.co.th/mobile/run2_banner.png,evidence/jib.co.th/mobile/run2_manage.png,interstitial_step1_before=evidence/jib.co.th/mobile/run2_interstitial_step1_before.png; 
kingpower.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:29:30.047Z,https://www.kingpower.com/th,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,evidence/kingpower.com/mobile/run1_banner.png,evidence/kingpower.com/mobile/run1_manage.png,interstitial_step1_before=evidence/kingpower.com/mobile/run1_interstitial_step1_before.png; 
allonline.7eleven.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:29:36.221Z,https://allonline.7eleven.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/allonline.7eleven.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/allonline.7eleven.co.th/desktop/run1_interstitial_step1_before.png; 
kingpower.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:29:33.323Z,https://www.kingpower.com/th,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/kingpower.com/mobile/run2_banner.png,evidence/kingpower.com/mobile/run2_manage.png,interstitial_step1_before=evidence/kingpower.com/mobile/run2_interstitial_step1_before.png; 
allonline.7eleven.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:29:41.668Z,https://allonline.7eleven.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/allonline.7eleven.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/allonline.7eleven.co.th/desktop/run2_interstitial_step1_before.png; 
allonline.7eleven.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:29:42.452Z,https://allonline.7eleven.co.th/,ok,,1,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/allonline.7eleven.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/allonline.7eleven.co.th/mobile/run1_interstitial_step1_before.png; 
allonline.7eleven.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:29:44.985Z,https://allonline.7eleven.co.th/,ok,,1,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/allonline.7eleven.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/allonline.7eleven.co.th/mobile/run2_interstitial_step1_before.png; 
7eleven.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:29:47.861Z,https://www.7eleven.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/7eleven.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/7eleven.co.th/desktop/run1_interstitial_step1_before.png; 
7eleven.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:29:51.809Z,https://www.7eleven.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/7eleven.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/7eleven.co.th/desktop/run2_interstitial_step1_before.png; 
7eleven.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:29:54.148Z,https://www.7eleven.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/7eleven.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/7eleven.co.th/mobile/run1_interstitial_step1_before.png; 
7eleven.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:29:55.661Z,https://www.7eleven.co.th/,ok,,1,,unknown,,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/7eleven.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/7eleven.co.th/mobile/run2_interstitial_step1_before.png; 
foodpanda.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:29:59.563Z,https://www.foodpanda.co.th/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/foodpanda.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/foodpanda.co.th/desktop/run1_interstitial_step1_before.png; 
foodpanda.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:01.276Z,https://www.foodpanda.co.th/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/foodpanda.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/foodpanda.co.th/desktop/run2_interstitial_step1_before.png; 
foodpanda.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:30:03.007Z,https://www.foodpanda.co.th/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/foodpanda.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/foodpanda.co.th/mobile/run1_interstitial_step1_before.png; 
foodpanda.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:30:06.069Z,https://www.foodpanda.co.th/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/foodpanda.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/foodpanda.co.th/mobile/run2_interstitial_step1_before.png; 
grab.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:30:07.669Z,https://www.grab.com/th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/grab.com/desktop/run1_banner.png,evidence/grab.com/desktop/run1_manage.png,interstitial_step1_before=evidence/grab.com/desktop/run1_interstitial_step1_before.png; 
grab.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:09.292Z,https://www.grab.com/th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/grab.com/desktop/run2_banner.png,evidence/grab.com/desktop/run2_manage.png,interstitial_step1_before=evidence/grab.com/desktop/run2_interstitial_step1_before.png; 
lineman.wongnai.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:30:20.155Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://lineman.wongnai.com/
Call log:
[2m  - navigating to ""http://lineman.wongnai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
lineman.wongnai.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:20.267Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://lineman.wongnai.com/
Call log:
[2m  - navigating to ""http://lineman.wongnai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
lineman.wongnai.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:30:20.324Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://lineman.wongnai.com/
Call log:
[2m  - navigating to ""http://lineman.wongnai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
lineman.wongnai.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:30:20.385Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://lineman.wongnai.com/
Call log:
[2m  - navigating to ""http://lineman.wongnai.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
grab.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:30:12.335Z,https://www.grab.com/th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/grab.com/mobile/run1_banner.png,evidence/grab.com/mobile/run1_manage.png,interstitial_step1_before=evidence/grab.com/mobile/run1_interstitial_step1_before.png; 
wongnai.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:30:20.440Z,https://www.wongnai.com/,ok,,0,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/wongnai.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/wongnai.com/desktop/run1_interstitial_step1_before.png; 
grab.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:30:18.962Z,https://www.grab.com/th/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/grab.com/mobile/run2_banner.png,evidence/grab.com/mobile/run2_manage.png,interstitial_step1_before=evidence/grab.com/mobile/run2_interstitial_step1_before.png; 
wongnai.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:22.828Z,https://www.wongnai.com/,ok,,0,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/wongnai.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/wongnai.com/desktop/run2_interstitial_step1_before.png; 
wongnai.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:30:26.902Z,https://www.wongnai.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/wongnai.com/mobile/run1_banner.png,evidence/wongnai.com/mobile/run1_manage.png,interstitial_step1_before=evidence/wongnai.com/mobile/run1_interstitial_step1_before.png; 
robinhood.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:30:29.208Z,https://www.robinhood.co.th/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/robinhood.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/robinhood.co.th/desktop/run1_interstitial_step1_before.png; 
wongnai.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:30:29.045Z,https://www.wongnai.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/wongnai.com/mobile/run2_banner.png,evidence/wongnai.com/mobile/run2_manage.png,interstitial_step1_before=evidence/wongnai.com/mobile/run2_interstitial_step1_before.png; 
robinhood.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:37.091Z,https://www.robinhood.co.th/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/robinhood.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/robinhood.co.th/desktop/run2_interstitial_step1_before.png; 
robinhood.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:30:37.986Z,https://www.robinhood.co.th/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/robinhood.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/robinhood.co.th/mobile/run1_interstitial_step1_before.png; 
robinhood.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:30:39.703Z,https://www.robinhood.co.th/,ok,,1,,unknown,en,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/robinhood.co.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/robinhood.co.th/mobile/run2_interstitial_step1_before.png; 
gojek.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:30:48.002Z,https://gojek.com/en-id,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gojek.com/mobile/run1_banner.png,evidence/gojek.com/mobile/run1_manage.png,interstitial_step1_before=evidence/gojek.com/mobile/run1_interstitial_step1_before.png; 
gojek.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:30:45.799Z,https://gojek.com/en-id,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gojek.com/desktop/run1_banner.png,evidence/gojek.com/desktop/run1_manage.png,interstitial_step1_before=evidence/gojek.com/desktop/run1_interstitial_step1_before.png; 
gojek.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:46.057Z,https://gojek.com/en-id,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gojek.com/desktop/run2_banner.png,evidence/gojek.com/desktop/run2_manage.png,interstitial_step1_before=evidence/gojek.com/desktop/run2_interstitial_step1_before.png; 
gojek.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:30:58.625Z,https://gojek.com/en-id,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/gojek.com/mobile/run2_banner.png,evidence/gojek.com/mobile/run2_manage.png,interstitial_step1_before=evidence/gojek.com/mobile/run2_interstitial_step1_before.png; 
hungryhub.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:30:59.240Z,https://web.hungryhub.com/en/bangkok/web,ok,,1,,unknown,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/hungryhub.com/desktop/run2_banner.png,evidence/hungryhub.com/desktop/run2_manage.png,interstitial_step1_before=evidence/hungryhub.com/desktop/run2_interstitial_step1_before.png; 
hungryhub.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:30:59.237Z,https://web.hungryhub.com/en/bangkok/web,ok,,1,,unknown,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/hungryhub.com/desktop/run1_banner.png,evidence/hungryhub.com/desktop/run1_manage.png,interstitial_step1_before=evidence/hungryhub.com/desktop/run1_interstitial_step1_before.png; 
hungryhub.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:31:09.518Z,https://web.hungryhub.com/en/bangkok,ok,,1,,unknown,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/hungryhub.com/mobile/run1_banner.png,evidence/hungryhub.com/mobile/run1_manage.png,interstitial_step1_before=evidence/hungryhub.com/mobile/run1_interstitial_step1_before.png; 
hungryhub.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:31:13.292Z,https://web.hungryhub.com/en/bangkok,ok,,1,,unknown,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/hungryhub.com/mobile/run2_banner.png,evidence/hungryhub.com/mobile/run2_manage.png,interstitial_step1_before=evidence/hungryhub.com/mobile/run2_interstitial_step1_before.png; 
makroclick.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:31:14.171Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://makroclick.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
makroclick.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:31:23.343Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://makroclick.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
makroclick.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:31:31.383Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://makroclick.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
kaidee.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:32:23.381Z,https://www.kaidee.com/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,1,4,1,,0,0,,,,1,,evidence/kaidee.com/desktop/run1_banner.png,evidence/kaidee.com/desktop/run1_manage.png,interstitial_step1_before=evidence/kaidee.com/desktop/run1_interstitial_step1_before.png; 
kaidee.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:32:31.426Z,https://www.kaidee.com/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,0,4,1,,0,0,,,,1,,evidence/kaidee.com/desktop/run2_banner.png,evidence/kaidee.com/desktop/run2_manage.png,interstitial_step1_before=evidence/kaidee.com/desktop/run2_interstitial_step1_before.png; 
kaidee.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:32:36.996Z,https://www.kaidee.com/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,1,5,1,,0,0,,,,1,,evidence/kaidee.com/mobile/run1_banner.png,evidence/kaidee.com/mobile/run1_manage.png,interstitial_step1_before=evidence/kaidee.com/mobile/run1_interstitial_step1_before.png; 
kaidee.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:32:44.856Z,https://www.kaidee.com/,ok,,1,,unknown,th,1,1,1,1,1,1,0,,0,0,0,0,1,1,5,1,,0,0,,,,1,,evidence/kaidee.com/mobile/run2_banner.png,evidence/kaidee.com/mobile/run2_manage.png,interstitial_step1_before=evidence/kaidee.com/mobile/run2_interstitial_step1_before.png; 
makroclick.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:32:14.218Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://makroclick.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
tarad.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:32:49.975Z,http://www.tarad.com/,ok,,1,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/tarad.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/tarad.com/desktop/run1_interstitial_step1_before.png; 
tarad.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:32:57.723Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://tarad.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
priceza.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:33:57.802Z,https://www.priceza.com/,ok,,0,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/priceza.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/priceza.com/desktop/run1_interstitial_step1_before.png; 
priceza.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:34:04.882Z,https://www.priceza.com/,ok,,0,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/priceza.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/priceza.com/desktop/run2_interstitial_step1_before.png; 
tarad.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:33:14.290Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://tarad.com/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
priceza.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:34:11.885Z,https://www.priceza.com/,ok,,0,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/priceza.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/priceza.com/mobile/run1_interstitial_step1_before.png; 
priceza.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:34:14.346Z,https://www.priceza.com/,ok,,0,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/priceza.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/priceza.com/mobile/run2_interstitial_step1_before.png; 
pomelofashion.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:34:18.596Z,https://pomelofashion.com/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/pomelofashion.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/pomelofashion.com/desktop/run1_interstitial_step1_before.png; 
pomelofashion.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:34:21.089Z,https://pomelofashion.com/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/pomelofashion.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/pomelofashion.com/desktop/run2_interstitial_step1_before.png; 
pomelofashion.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:34:25.650Z,https://pomelofashion.com/th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/pomelofashion.com/mobile/run1_banner.png,evidence/pomelofashion.com/mobile/run1_manage.png,interstitial_step1_before=evidence/pomelofashion.com/mobile/run1_interstitial_step1_before.png; 
pomelofashion.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:34:27.719Z,https://pomelofashion.com/th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,1,1,0,,,,,,evidence/pomelofashion.com/mobile/run2_banner.png,evidence/pomelofashion.com/mobile/run2_manage.png,interstitial_step1_before=evidence/pomelofashion.com/mobile/run2_interstitial_step1_before.png; 
tarad.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T16:33:46.916Z,http://www.tarad.com/,ok,,1,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/tarad.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/tarad.com/mobile/run2_interstitial_step1_before.png; 
aliexpress.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T16:34:39.804Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/aliexpress.com/desktop/run1_banner.png,evidence/aliexpress.com/desktop/run1_manage.png,interstitial_step1_before=evidence/aliexpress.com/desktop/run1_interstitial_step1_before.png; 
aliexpress.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T16:34:41.843Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,evidence/aliexpress.com/desktop/run2_banner.png,evidence/aliexpress.com/desktop/run2_manage.png,interstitial_step1_before=evidence/aliexpress.com/desktop/run2_interstitial_step1_before.png; 
aliexpress.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T16:34:44.875Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,evidence/aliexpress.com/mobile/run1_banner.png,evidence/aliexpress.com/mobile/run1_manage.png,interstitial_step1_before=evidence/aliexpress.com/mobile/run1_interstitial_step1_before.png; 
