domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
bangpakokhospital.com,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:48:34.346Z,https://bpk9internationalhospital.com/doctor,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bangpakokhospital.com/desktop/run1_banner.png,evidence/bangpakokhospital.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/bangpakokhospital.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step1_after=evidence/bangpakokhospital.com/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/bangpakokhospital.com/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step2_after=evidence/bangpakokhospital.com/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/bangpakokhospital.com/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/doctor; interstitial_clicked=""""; interstitial_step3_after=evidence/bangpakokhospital.com/desktop/run1_interstitial_step3_after.png; "
bangpakokhospital.com,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:48:43.546Z,https://bpk9internationalhospital.com/package,ok,,1,,OneTrust,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bangpakokhospital.com/desktop/run2_banner.png,evidence/bangpakokhospital.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/bangpakokhospital.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/package; interstitial_clicked=""""; interstitial_step1_after=evidence/bangpakokhospital.com/desktop/run2_interstitial_step1_after.png; "
bangpakokhospital.com,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:48:49.131Z,https://bpk9internationalhospital.com/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bangpakokhospital.com/mobile/run1_banner.png,evidence/bangpakokhospital.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/bangpakokhospital.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/customer/register; interstitial_clicked=""""; interstitial_step1_after=evidence/bangpakokhospital.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/bangpakokhospital.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step2_after=evidence/bangpakokhospital.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/bangpakokhospital.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step3_after=evidence/bangpakokhospital.com/mobile/run1_interstitial_step3_after.png; "
chularat.com,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:52:05.545Z,https://chularat.com/#,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/chularat.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence/chularat.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://chularat.com/#; interstitial_clicked=""""; interstitial_step1_after=evidence/chularat.com/desktop/run1_interstitial_step1_after.png; "
chularat.com,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:52:45.652Z,https://chularat.com/#,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/chularat.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence/chularat.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://chularat.com/#; interstitial_clicked=""""; interstitial_step1_after=evidence/chularat.com/desktop/run2_interstitial_step1_after.png; "
chularat.com,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:52:57.759Z,https://chularat.com/#,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/chularat.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/chularat.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://chularat.com/#; interstitial_clicked=""""; interstitial_step1_after=evidence/chularat.com/mobile/run1_interstitial_step1_after.png; "
bangpakokhospital.com,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:52:05.533Z,https://bpk9internationalhospital.com/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bangpakokhospital.com/mobile/run2_banner.png,evidence/bangpakokhospital.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/bangpakokhospital.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step1_after=evidence/bangpakokhospital.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/bangpakokhospital.com/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step2_after=evidence/bangpakokhospital.com/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/bangpakokhospital.com/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://bpk9internationalhospital.com/index.php; interstitial_clicked=""""; interstitial_step3_after=evidence/bangpakokhospital.com/mobile/run2_interstitial_step3_after.png; "
chularat.com,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:53:02.933Z,https://chularat.com/#,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/chularat.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/chularat.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://chularat.com/#; interstitial_clicked=""""; interstitial_step1_after=evidence/chularat.com/mobile/run2_interstitial_step1_after.png; "
kasemrad.co.th,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:53:19.824Z,https://www.kasemrad.co.th/th/site/home,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/kasemrad.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/kasemrad.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.kasemrad.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/kasemrad.co.th/desktop/run1_interstitial_step1_after.png; "
kasemrad.co.th,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:53:28.066Z,https://www.kasemrad.co.th/th/site/home,ok,,1,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/kasemrad.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/kasemrad.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.kasemrad.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/kasemrad.co.th/desktop/run2_interstitial_step1_after.png; "
kasemrad.co.th,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:53:28.400Z,https://www.kasemrad.co.th/th/site/home,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/kasemrad.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/kasemrad.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.kasemrad.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/kasemrad.co.th/mobile/run1_interstitial_step1_after.png; "
kasemrad.co.th,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:53:34.859Z,https://www.kasemrad.co.th/th/site/home,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/kasemrad.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/kasemrad.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.kasemrad.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/kasemrad.co.th/mobile/run2_interstitial_step1_after.png; "
bch.in.th,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:53:40.294Z,https://bch.in.th/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/bch.in.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/bch.in.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bch.in.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bch.in.th/desktop/run2_interstitial_step1_after.png; "
bch.in.th,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:53:40.282Z,https://bch.in.th/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/bch.in.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/bch.in.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bch.in.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bch.in.th/desktop/run1_interstitial_step1_after.png; "
bch.in.th,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:53:55.165Z,https://bch.in.th/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/bch.in.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/bch.in.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bch.in.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bch.in.th/mobile/run1_interstitial_step1_after.png; "
bch.in.th,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:54:10.827Z,https://bch.in.th/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/bch.in.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/bch.in.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bch.in.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bch.in.th/mobile/run2_interstitial_step1_after.png; "
bdms.co.th,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:54:10.830Z,https://bdms.co.th/,ok,,1,,unknown,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bdms.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/bdms.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bdms.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bdms.co.th/desktop/run1_interstitial_step1_after.png; "
bdms.co.th,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:54:15.179Z,https://bdms.co.th/,ok,,1,,unknown,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/bdms.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/bdms.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bdms.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bdms.co.th/desktop/run2_interstitial_step1_after.png; "
bdms.co.th,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:54:23.681Z,https://bdms.co.th/,ok,,1,,unknown,,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bdms.co.th/mobile/run2_banner.png,evidence/bdms.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/bdms.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bdms.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bdms.co.th/mobile/run2_interstitial_step1_after.png; "
bdms.co.th,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:54:21.600Z,https://bdms.co.th/,ok,,1,,unknown,,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/bdms.co.th/mobile/run1_banner.png,evidence/bdms.co.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/bdms.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://bdms.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/bdms.co.th/mobile/run1_interstitial_step1_after.png; "
thg.co.th,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:54:28.257Z,https://thg.co.th/cookie-policy/,ok,,1,,Complianz,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thg.co.th/desktop/run1_banner.png,evidence/thg.co.th/desktop/run1_manage.png,interstitial_step1_before=evidence/thg.co.th/desktop/run1_interstitial_step1_before.png; 
thg.co.th,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:54:39.958Z,https://thg.co.th/cookie-policy/,ok,,1,,Complianz,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thg.co.th/mobile/run1_banner.png,evidence/thg.co.th/mobile/run1_manage.png,interstitial_step1_before=evidence/thg.co.th/mobile/run1_interstitial_step1_before.png; 
thg.co.th,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:54:39.955Z,https://thg.co.th/cookie-policy/,ok,,1,,Complianz,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thg.co.th/desktop/run2_banner.png,evidence/thg.co.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/thg.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thg.co.th/cookie-policy/; interstitial_clicked=""""; interstitial_step1_after=evidence/thg.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/thg.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://thg.co.th/cookie-policy/; interstitial_clicked=""""; interstitial_step2_after=evidence/thg.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/thg.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://thg.co.th/cookie-policy/; interstitial_clicked=""""; interstitial_step3_after=evidence/thg.co.th/desktop/run2_interstitial_step3_after.png; "
thg.co.th,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:54:42.819Z,https://thg.co.th/cookie-policy/,ok,,1,,Complianz,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/thg.co.th/mobile/run2_banner.png,evidence/thg.co.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/thg.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://thg.co.th/cookie-policy/; interstitial_clicked=""""; interstitial_step1_after=evidence/thg.co.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/thg.co.th/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://thg.co.th/cookie-policy/; interstitial_clicked=""""; interstitial_step2_after=evidence/thg.co.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/thg.co.th/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://thg.co.th/cookie-policy/; interstitial_clicked=""""; interstitial_step3_after=evidence/thg.co.th/mobile/run2_interstitial_step3_after.png; "
rajavithi.go.th,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:55:12.153Z,https://rajavithi.go.th/#top,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/rajavithi.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/rajavithi.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rajavithi.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/rajavithi.go.th/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://rajavithi.go.th/#; interstitial_clicked=""""; interstitial_step2_after=evidence/rajavithi.go.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/rajavithi.go.th/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://rajavithi.go.th/#top; interstitial_clicked=""""; interstitial_step3_after=evidence/rajavithi.go.th/mobile/run1_interstitial_step3_after.png; "
rajavithi.go.th,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:54:55.359Z,https://www.rajavithi.go.th/?lang=Th,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/rajavithi.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/rajavithi.go.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://rajavithi.go.th/rj/?lang=Th; interstitial_clicked=""""; interstitial_step1_after=evidence/rajavithi.go.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/rajavithi.go.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.rajavithi.go.th/?lang=Th#; interstitial_clicked=""""; interstitial_step2_after=evidence/rajavithi.go.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/rajavithi.go.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.rajavithi.go.th/?lang=Th#; interstitial_clicked=""""; interstitial_step3_after=evidence/rajavithi.go.th/desktop/run2_interstitial_step3_after.png; "
sirirajhospital.org,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:57:16.907Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://sirirajhospital.org/
Call log:
[2m  - navigating to ""http://sirirajhospital.org/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
sirirajhospital.org,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:57:21.523Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://sirirajhospital.org/
Call log:
[2m  - navigating to ""http://sirirajhospital.org/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
sirirajhospital.org,HEALTH,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-12T16:57:26.475Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://sirirajhospital.org/
Call log:
[2m  - navigating to ""http://sirirajhospital.org/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
sirirajhospital.org,HEALTH,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-12T16:57:31.747Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://sirirajhospital.org/
Call log:
[2m  - navigating to ""http://sirirajhospital.org/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
rajavithi.go.th,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:54:55.279Z,chrome-error://chromewebdata/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/rajavithi.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/rajavithi.go.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://rajavithi.go.th/rj/?lang=Th; interstitial_clicked=""""; interstitial_step1_after=evidence/rajavithi.go.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/rajavithi.go.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.rajavithi.go.th/?lang=Th#; interstitial_clicked=""""; interstitial_step2_after=evidence/rajavithi.go.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/rajavithi.go.th/desktop/run1_interstitial_step3_before.png; "
rama.mahidol.ac.th,HEALTH,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-12T16:57:37.362Z,https://rama.mahidol.ac.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/rama.mahidol.ac.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/rama.mahidol.ac.th/desktop/run1_interstitial_step1_before.png; 
rama.mahidol.ac.th,HEALTH,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-12T16:57:58.359Z,https://rama.mahidol.ac.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/rama.mahidol.ac.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/rama.mahidol.ac.th/desktop/run2_interstitial_step1_before.png; 
