domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
aliexpress.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:45:29.815Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/aliexpress.com/desktop/run2_banner.png,evidence/aliexpress.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/aliexpress.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/desktop/run2_interstitial_step1_after.png; "
aliexpress.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:45:28.137Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/aliexpress.com/desktop/run1_banner.png,evidence/aliexpress.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/aliexpress.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/desktop/run1_interstitial_step1_after.png; "
aliexpress.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:45:43.578Z,https://www.aliexpress.com///_____tmd_____/punish?x5secdata=xfRdRm5H7tnrayi1NQbVKCWHWskgYmHmJ2ZY0yGMkVg2BW3J1gQ3hh9i_tsl-jU0veke6yWXSfgygcW9DTb-nlL2qwWhZIboVJ6n-9sD88Ji9AVb_ou2sXFSWtOwADKZncWs_5dZ0pwlA6fUbt-ffXInsmrjGh38rieoUyzRRcLfE7yBims6Ck9A6NghEBoMD_PKh1dN88j4xwtQ69aTnapnMNBsnS0VfJ6gm03pbR_mpKxSaGR5BD2rdsoQ6H6AaQ_W98aXwncZSH5tDuw3XLxRzbo2pk6eCcXAvHorG4uddJ95U9t9zEbvwpE1_ttC4Q-8XXhRD-yaLPtwlP66VhxiFot2k7wM0RcMULAJKkIdWNmYR9K8q9ZNc-F2F3rAESUp8eLVQzfkNP5SlU-_eKIGTnylQgPfDZ3paJnFdE6xZnz45GYaeLsoapDNTBKHPSKyH5UzYAmfafHMbhos9AsQBIdw7inudrw7f3po5cYwxhCBzfbZSEau2KNVhacQoOH92_rnb2K_RDHg7clp7s0J8Y2c5_WSRo8iN7OLaz3e6XkXnEIQIH3EBMtLAlLHfCM_lsgnD21ibtFXvy3MWwGrwafMQyngISKoxboneycSeUFBGPAyvY_c0BSJMDUt3hE-nb-WxSO_JnpnGJPWdxAx5Sja3JBSE5pPec6NDuwYdzMSh2vBm9hWKSV2UA0vkz_sRUQHkBGrmN1R_J4OMfaRxKmVIXt1vhuAblD1vcbAyng-9ErXE8VHAR_DCoQsOd16fRCB9eq5zmZ1ZI2Mt6rmlQWCsITIWtxrDj_DtbxA4__bx__www.aliexpress.com%2f&x5step=1,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,evidence/aliexpress.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/aliexpress.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.aliexpress.com//_____tmd_____/page/feedback?rand=S3WxGHAgAt756EpznwfNzJq2AFA2qBNla3j6EINUS8We9dazM_iKElp8DwVSHZUevpC41Bx7RzivXIj9RnZgdg&x5secdata=xgd68f068e91f0f833ka47b4b5d54f1985e96cbba1ef552fa6061771004743a-1168960602a2101436897abaac3aaa33b4bbf0303f36b1dffdea8ec5ffedc556b__bx__www.aliexpress.com%3A443&type=1&language=th_TH&ncInitSuccess=true; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/mobile/run2_interstitial_step1_after.png; "
amazon.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:45:45.058Z,https://www.amazon.com/ref=nav_logo,ok,,1,,unknown,en-us,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,18,,,1,1,0,,,,,,,,,,,,,,,evidence/amazon.com/desktop/run2_banner.png,evidence/amazon.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/amazon.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=nav_logo; interstitial_clicked=""""; interstitial_step1_after=evidence/amazon.com/desktop/run2_interstitial_step1_after.png; "
amazon.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:45:44.703Z,https://www.amazon.com/ref=nav_logo,ok,,1,,unknown,en-us,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,19,,,1,1,0,,,,,,,,,,,,,,,evidence/amazon.com/desktop/run1_banner.png,evidence/amazon.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/amazon.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=nav_logo; interstitial_clicked=""""; interstitial_step1_after=evidence/amazon.com/desktop/run1_interstitial_step1_after.png; "
amazon.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:45:50.352Z,https://www.amazon.com/ref=navm_hdr_logo,ok,,1,,unknown,en-us,1,0,0,0,1,,,,0,0,0,0,0,21,,,1,,,,,,,,,,,,,,,,,evidence/amazon.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/amazon.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=navm_hdr_logo; interstitial_clicked=""""; interstitial_step1_after=evidence/amazon.com/mobile/run1_interstitial_step1_after.png; "
amazon.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:46:00.090Z,https://www.amazon.com/ref=navm_hdr_logo,ok,,1,,unknown,en-us,1,0,0,0,1,,,,0,0,0,0,0,20,,,1,,,,,,,,,,,,,,,,,evidence/amazon.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/amazon.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=navm_hdr_logo; interstitial_clicked=""""; interstitial_step1_after=evidence/amazon.com/mobile/run2_interstitial_step1_after.png; "
ebay.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:46:00.733Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence/ebay.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/desktop/run1_interstitial_step1_after.png; "
ebay.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:46:01.115Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence/ebay.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/desktop/run2_interstitial_step1_after.png; "
etsy.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:46:10.231Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/etsy.com/desktop/run1_interstitial_step1_before.png; 
ebay.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:46:09.512Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/ebay.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/mobile/run1_interstitial_step1_after.png; "
ebay.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:46:09.873Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/ebay.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/mobile/run2_interstitial_step1_after.png; "
etsy.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:46:16.608Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/etsy.com/desktop/run2_interstitial_step1_before.png; 
etsy.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:46:17.647Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/etsy.com/mobile/run1_interstitial_step1_before.png; 
etsy.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:46:17.991Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/etsy.com/mobile/run2_interstitial_step1_before.png; 
supersports.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:46:24.250Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/supersports.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence/supersports.co.th/mobile/run1_interstitial_step1_after.png; "
supersports.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:46:22.952Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,3,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/supersports.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence/supersports.co.th/desktop/run1_interstitial_step1_after.png; "
supersports.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:46:23.942Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,5,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/supersports.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence/supersports.co.th/desktop/run2_interstitial_step1_after.png; "
supersports.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:46:41.756Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,7,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/supersports.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence/supersports.co.th/mobile/run2_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:46:41.768Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/desktop/run1_banner.png,evidence/centralgroup.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/centralgroup.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/desktop/run1_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:46:42.128Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/desktop/run2_banner.png,evidence/centralgroup.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/centralgroup.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/desktop/run2_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:47:00.460Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/mobile/run1_banner.png,evidence/centralgroup.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/centralgroup.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/mobile/run1_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:47:02.048Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/mobile/run2_banner.png,evidence/centralgroup.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/centralgroup.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/mobile/run2_interstitial_step1_after.png; "
decathlon.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:47:03.538Z,https://www.decathlon.co.th/,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/decathlon.co.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/decathlon.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/decathlon.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/decathlon.co.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence/decathlon.co.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/decathlon.co.th/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence/decathlon.co.th/desktop/run1_interstitial_step3_after.png; "
decathlon.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:47:20.903Z,https://www.decathlon.co.th/c/%E0%B8%81%E0%B8%B5%E0%B8%AC%E0%B8%B2%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/decathlon.co.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/decathlon.co.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/c/%E0%B8%81%E0%B8%B5%E0%B8%AC%E0%B8%B2%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%88%E0%B9%89%E0%B8%87.html; interstitial_clicked=""""; interstitial_step1_after=evidence/decathlon.co.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/decathlon.co.th/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence/decathlon.co.th/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/decathlon.co.th/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence/decathlon.co.th/mobile/run1_interstitial_step3_after.png; "
decathlon.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:47:32.451Z,https://www.decathlon.co.th/c/%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%99%E0%B8%AA.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,3,,,1,,,,,,,,,,,,,,,,,evidence/decathlon.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/decathlon.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/c/%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%99%E0%B8%AA.html; interstitial_clicked=""""; interstitial_step1_after=evidence/decathlon.co.th/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/decathlon.co.th/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence/decathlon.co.th/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/decathlon.co.th/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence/decathlon.co.th/mobile/run2_interstitial_step3_after.png; "
decathlon.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:47:20.899Z,https://www.decathlon.co.th/,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,,,,,,,,,,evidence/decathlon.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/decathlon.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/decathlon.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/decathlon.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence/decathlon.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/decathlon.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence/decathlon.co.th/desktop/run2_interstitial_step3_after.png; "
ikea.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:47:41.473Z,https://www.ikea.com/global/en/jobs/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/ikea.com/desktop/run1_banner.png,evidence/ikea.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/ikea.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/global/en/jobs/; interstitial_clicked=""""; interstitial_step1_after=evidence/ikea.com/desktop/run1_interstitial_step1_after.png; "
ikea.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:47:52.438Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/ikea.com/mobile/run1_banner.png,evidence/ikea.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/ikea.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/ikea.com/mobile/run1_interstitial_step1_after.png; "
ikea.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:47:44.340Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/ikea.com/desktop/run2_banner.png,evidence/ikea.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/ikea.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/ikea.com/desktop/run2_interstitial_step1_after.png; "
sephora.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:48:11.565Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
sephora.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T17:48:15.122Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
sephora.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:48:15.855Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
sephora.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:48:16.000Z,,error,"page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at http://sephora.co.th/
Call log:
[2m  - navigating to ""http://sephora.co.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,
ikea.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T17:48:08.850Z,https://www.ikea.com/,ok,,1,,OneTrust,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/ikea.com/mobile/run2_banner.png,evidence/ikea.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/ikea.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ikea.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/ikea.com/mobile/run2_interstitial_step1_after.png; "
unilever.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T17:48:27.202Z,https://www.unilever.co.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/unilever.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/unilever.co.th/mobile/run1_interstitial_step1_before.png; 
unilever.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T17:48:16.143Z,https://www.unilever.co.th/,ok,,1,,OneTrust,th-TH,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/unilever.co.th/desktop/run1_banner.png,evidence/unilever.co.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/unilever.co.th/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step1_after=evidence/unilever.co.th/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/unilever.co.th/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step2_after=evidence/unilever.co.th/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/unilever.co.th/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.unilever.co.th/#main; interstitial_clicked=""""; interstitial_step3_after=evidence/unilever.co.th/desktop/run1_interstitial_step3_after.png; "
